ID,LONGITUDE,LATITUDE,LOG1,LOG2,PREDIAL1,LOCAL,TIPO_ACID,LOCAL_VIA,QUEDA_ARR,DATA,DATA_HORA,DIA_SEM,HORA,FERIDOS,FERIDOS_GR,MORTES,MORTE_POST,FATAIS,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,OUTRO,TEMPO,NOITE_DIA,FONTE,BOLETIM,REGIAO,DIA,MES,ANO,FX_HORA,CONT_ACID,CONT_VIT,UPS,CONSORCIO,CORREDOR
622445,-51.212536,-30.011658,AV DA LEGALIDADE E DA DEMOCRACIA,,1500,Logradouro,COLISAO,1500 AV DA LEGALIDADE E DA DEMOCRACIA,0,2016-01-06,2016-01-06T08:41:00,QUARTA-FEIRA,08:41,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,CHUVOSO,DIA,EPTC,294232,CENTRO,6,1,2016,8,1,0,1,,0
622393,-51.208104,-30.022213,R GEN NETO,,243,Logradouro,ATROPELAMENTO,243 R GEN NETO,0,2016-01-06,2016-01-06T12:20:00,QUARTA-FEIRA,12:20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,010916,LESTE,6,1,2016,12,1,1,5,,0
622397,-51.206405,-30.061023,AV PROF OSCAR PEREIRA,,1335,Logradouro,COLISAO,1335 AV PROF OSCAR PEREIRA,0,2016-01-06,2016-01-06T22:00:00,QUARTA-FEIRA,22:00,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DEPTRAN,012316,SUL,6,1,2016,22,1,1,5,,0
622395,-51.205353,-30.146727,AV JUCA BATISTA,,2409,Logradouro,ATROPELAMENTO,2409 AV JUCA BATISTA,0,2016-01-06,2016-01-06T18:40:00,QUARTA-FEIRA,18:40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,DEPTRAN,012216,SUL,6,1,2016,18,1,1,5,,0
622387,-51.204902,-30.034584,R SAO MANOEL,,157,Logradouro,ABALROAMENTO,157 R SAO MANOEL,0,2016-01-06,2016-01-06T02:30:00,QUARTA-FEIRA,02:30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DEPTRAN,009616,LESTE,6,1,2016,2,1,0,1,,0
622479,-51.203917,-30.042208,AV IPIRANGA,R SILVA SO,0,Cruzamento,COLISAO,AV IPIRANGA & R SILVA SO,0,2016-01-06,2016-01-06T09:25:00,QUARTA-FEIRA,09:25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,290138,LESTE,6,1,2016,9,1,0,1,,0
622462,-51.202339,-30.005658,AV PRESIDENTE FRANKLIN ROOSEVELT,,770,Logradouro,ABALROAMENTO,770 AV PRESIDENTE FRANKLIN ROOSEVELT,0,2016-01-06,2016-01-06T14:15:00,QUARTA-FEIRA,14:15,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,013916,NORTE,6,1,2016,14,1,1,5,,0
622482,-51.193132,-30.006768,AV BRASIL,,1435,Logradouro,COLISAO,1435 AV BRASIL,0,2016-01-06,2016-01-06T16:55:00,QUARTA-FEIRA,16:55,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,247953,NORTE,6,1,2016,16,1,0,1,,0
622751,-51.192584,-29999270,R PADRE DIOGO FEIJO,,110,Logradouro,COLISAO,110 R PADRE DIOGO FEIJO,0,2016-01-06,2016-01-06T18:00:00,QUARTA-FEIRA,18:00,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,DEPTRAN,033916,NORTE,6,1,2016,18,1,1,5,,0
622597,-51.189585,-30.070052,AV CEL APARICIO BORGES,,1763,Logradouro,ATROPELAMENTO,1763 AV CEL APARICIO BORGES,0,2016-01-06,2016-01-06T11:00:00,QUARTA-FEIRA,11:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,022516,LESTE,6,1,2016,11,1,1,5,,0
622478,-51.187627,-30.036605,AV NILOPOLIS,,451,Logradouro,COLISAO,451 AV NILOPOLIS,0,2016-01-06,2016-01-06T08:20:00,QUARTA-FEIRA,08:20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,EPTC,290134,LESTE,6,1,2016,8,1,0,1,,0
622661,-51.186330,-30.017856,R MARQUES DO POMBAL,R DOM PEDRO II,0,Cruzamento,ABALROAMENTO,R MARQUES DO POMBAL & R DOM PEDRO II,0,2016-01-06,2016-01-06T06:40:00,QUARTA-FEIRA,06:40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010409716,NORTE,6,1,2016,6,1,0,1,,0
622529,-51.182066,-30.025948,AV CARLOS GOMES,,565,Logradouro,COLISAO,565 AV CARLOS GOMES,0,2016-01-06,2016-01-06T16:15:00,QUARTA-FEIRA,16:15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010231016,LESTE,6,1,2016,16,1,0,1,,0
622412,-51.179920,-30.024354,AL VICENTE DE CARVALHO,,58,Logradouro,COLISAO,58 AL VICENTE DE CARVALHO,0,2016-01-06,2016-01-06T15:10:00,QUARTA-FEIRA,15:10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010175316,LESTE,6,1,2016,15,1,0,1,,0
622396,-51.179056,-30.007746,AV ASSIS BRASIL,,740,Logradouro,ABALROAMENTO,740 AV ASSIS BRASIL,0,2016-01-06,2016-01-06T18:40:00,QUARTA-FEIRA,18:40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,BOM,NOITE,DEPTRAN,012116,NORTE,6,1,2016,18,1,1,5,,0
622391,-51.174469,-30.010450,AV BRASILIANO INDIO DE MORAES,,500,Logradouro,ABALROAMENTO,500 AV BRASILIANO INDIO DE MORAES,0,2016-01-06,2016-01-06T11:15:00,QUARTA-FEIRA,11:15,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,010516,NORTE,6,1,2016,11,1,1,5,CONORTE,0
622411,-51.173814,-30.046768,R ENG ANTONIO CARLOS TIBIRICA,,439,Logradouro,COLISAO,439 R ENG ANTONIO CARLOS TIBIRICA,0,2016-01-06,2016-01-06T14:05:00,QUARTA-FEIRA,14:05,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010177716,LESTE,6,1,2016,14,1,0,1,,0
622452,-51.166108,-30.010817,AV ASSIS BRASIL,AV CARNEIRO DA FONTOURA,0,Cruzamento,COLISAO,AV ASSIS BRASIL & AV CARNEIRO DA FONTOURA,0,2016-01-06,2016-01-06T09:00:00,QUARTA-FEIRA,09:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010222016,NORTE,6,1,2016,9,1,0,1,,0
622528,-51.165260,-30.010708,AV ASSIS BRASIL,,2209,Logradouro,ABALROAMENTO,2209 AV ASSIS BRASIL,0,2016-01-06,2016-01-06T16:00:00,QUARTA-FEIRA,16:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010228216,NORTE,6,1,2016,16,1,0,1,,0
622454,-51.164099,-30.061270,AV BENTO GONCALVES,,5100,Logradouro,COLISAO,5100 AV BENTO GONCALVES,0,2016-01-06,2016-01-06T18:15:00,QUARTA-FEIRA,18:15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DDT,010218416,LESTE,6,1,2016,18,1,0,1,,0
622451,-51.159565,-29984317,AV DAS INDUSTRIAS,,389,Logradouro,ABALROAMENTO,389 AV DAS INDUSTRIAS,0,2016-01-06,2016-01-06T08:30:00,QUARTA-FEIRA,08:30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,DDT,010190216,NORTE,6,1,2016,8,1,0,1,,0
622575,-51.150771,-30.068320,R ESPLENDIDA,R GLORIOSA,0,Cruzamento,CHOQUE,R ESPLENDIDA & R GLORIOSA,0,2016-01-06,2016-01-06T11:35:00,QUARTA-FEIRA,11:35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,290316,LESTE,6,1,2016,11,1,0,1,,0
622480,-51.148231,-30.066546,AV BENTO GONCALVES,,6786,Logradouro,COLISAO,6786 AV BENTO GONCALVES,0,2016-01-06,2016-01-06T09:40:00,QUARTA-FEIRA,09:40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,290158,LESTE,6,1,2016,9,1,0,1,,0
622453,-51.147419,-30.066982,AV BENTO GONCALVES,,6873,Logradouro,COLISAO,6873 AV BENTO GONCALVES,0,2016-01-06,2016-01-06T17:50:00,QUARTA-FEIRA,17:50,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010217716,LESTE,6,1,2016,17,1,0,1,,0
622388,-51.116573,-29986560,BC JOSE PARIS,,169,Logradouro,ATROPELAMENTO,169 BC JOSE PARIS,0,2016-01-06,2016-01-06T08:15:00,QUARTA-FEIRA,08:15,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,009916,NORTE,6,1,2016,8,1,1,5,,0
622394,-51.114543,-29979053,AV ASSIS BRASIL,,8600,Logradouro,ABALROAMENTO,8600 AV ASSIS BRASIL,0,2016-01-06,2016-01-06T17:00:00,QUARTA-FEIRA,17:00,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,012016,NORTE,6,1,2016,17,1,1,5,,0
622534,-51.228749,-30.041679,AV BORGES DE MEDEIROS,,1565,Logradouro,ABALROAMENTO,1565 AV BORGES DE MEDEIROS,0,2016-01-07,2016-01-07T15:10:00,QUINTA-FEIRA,15:10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,292166,CENTRO,7,1,2016,15,1,0,1,,0
622576,-51.226986,-30.108360,AV DA CAVALHADA,,3640,Logradouro,COLISAO,3640 AV DA CAVALHADA,0,2016-01-07,2016-01-07T10:40:00,QUINTA-FEIRA,10:40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,EPTC,288802,SUL,7,1,2016,10,1,0,1,,0
622582,-51.223917,-30.028825,R DOS ANDRADAS,,1751,Logradouro,COLISAO,1751 R DOS ANDRADAS,0,2016-01-07,2016-01-07T21:00:00,QUINTA-FEIRA,21:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NUBLADO,NOITE,EPTC,292147,CENTRO,7,1,2016,21,1,0,1,,0
622468,-51.223663,-30.024474,AV JULIO DE CASTILHOS,,342,Logradouro,ATROPELAMENTO,342 AV JULIO DE CASTILHOS,0,2016-01-07,2016-01-07T11:40:00,QUINTA-FEIRA,11:40,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,DEPTRAN,013416,CENTRO,7,1,2016,11,1,1,5,,0
622470,-51.223104,-30.059551,R JOSE DE ALENCAR,,850,Logradouro,COLISAO,850 R JOSE DE ALENCAR,0,2016-01-07,2016-01-07T16:45:00,QUINTA-FEIRA,16:45,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,DEPTRAN,013816,SUL,7,1,2016,16,1,1,5,,0
622535,-51.220940,-30.033298,R ENG LUIZ ENGLERT,,0,Logradouro,COLISAO,R ENG LUIZ ENGLERT,0,2016-01-07,2016-01-07T15:40:00,QUINTA-FEIRA,15:40,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,292206,NORTE,7,1,2016,15,1,0,1,,0
622465,-51.220285,-30.090440,AV NONOAI,,1198,Logradouro,CHOQUE,1198 AV NONOAI,0,2016-01-07,2016-01-07T03:00:00,QUINTA-FEIRA,03:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NUBLADO,NOITE,DEPTRAN,012716,SUL,7,1,2016,3,1,0,1,,0
622469,-51.218063,-30.038121,AV JOAO PESSOA,,835,Logradouro,ABALROAMENTO,835 AV JOAO PESSOA,0,2016-01-07,2016-01-07T14:30:00,QUINTA-FEIRA,14:30,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,013616,CENTRO,7,1,2016,14,1,1,5,,0
622536,-51.214046,-30.047013,AV IPIRANGA,,1501,Logradouro,ABALROAMENTO,1501 AV IPIRANGA,0,2016-01-07,2016-01-07T16:30:00,QUINTA-FEIRA,16:30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,291124,CENTRO,7,1,2016,16,1,0,1,,0
623437,-51.209514,-30.079073,AV TERESOPOLIS,,3008,Logradouro,CHOQUE,3008 AV TERESOPOLIS,0,2016-01-07,2016-01-07T15:45:00,QUINTA-FEIRA,15:45,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,068216,SUL,7,1,2016,15,1,0,1,,0
622598,-51.199981,-30.042500,AV IPIRANGA,,2640,Logradouro,QUEDA,2640 AV IPIRANGA,0,2016-01-07,2016-01-07T08:50:00,QUINTA-FEIRA,08:50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,022716,LESTE,7,1,2016,8,1,1,5,,0
626553,-51.196972,-30.081483,AV ENG LUDOLFO BOEHL,AV PROF OSCAR PEREIRA,0,Cruzamento,CHOQUE,AV ENG LUDOLFO BOEHL & AV PROF OSCAR PEREIRA,0,2016-01-07,2016-01-07T08:40:00,QUINTA-FEIRA,08:40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,1040011216,SUL,7,1,2016,8,1,1,5,,0
622564,-51.194202,-30.050317,AV IPIRANGA,,3756,Logradouro,ABALROAMENTO,3756 AV IPIRANGA,0,2016-01-07,2016-01-07T18:45:00,QUINTA-FEIRA,18:45,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DDT,010295016,LESTE,7,1,2016,18,1,0,1,,0
622580,-51.189642,-30.028655,R PEDRO IVO,R SILVA JARDIM,0,Cruzamento,ABALROAMENTO,R PEDRO IVO & R SILVA JARDIM,0,2016-01-07,2016-01-07T13:45:00,QUINTA-FEIRA,13:45,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,290157,LESTE,7,1,2016,13,1,0,1,,0
622455,-51.189437,-29999766,R DONA MARGARIDA,,1322,Logradouro,ABALROAMENTO,1322 R DONA MARGARIDA,0,2016-01-07,2016-01-07T13:00:00,QUINTA-FEIRA,13:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010219016,NORTE,7,1,2016,13,1,0,1,,0
622578,-51.186376,-30.053336,R VALPARAISO,,792,Logradouro,EVENTUAL,792 R VALPARAISO,0,2016-01-07,2016-01-07T10:20:00,QUINTA-FEIRA,10:20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NUBLADO,DIA,EPTC,290130,LESTE,7,1,2016,10,1,0,1,,0
622472,-51.186330,-30.017856,AV ERICO VERISSIMO,,0,Logradouro,ABALROAMENTO,AV ERICO VERISSIMO,0,2016-01-07,2016-01-07T19:30:00,QUINTA-FEIRA,19:30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DEPTRAN,014216,NORTE,7,1,2016,19,1,0,1,,0
622531,-51.184472,-30.007182,AV ASSIS BRASIL,,131,Logradouro,COLISAO,131 AV ASSIS BRASIL,0,2016-01-07,2016-01-07T17:30:00,QUINTA-FEIRA,17:30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010239616,NORTE,7,1,2016,17,1,0,1,,0
622579,-51.178341,-30.066176,AV ROCIO,,379,Logradouro,ABALROAMENTO,379 AV ROCIO,0,2016-01-07,2016-01-07T11:00:00,QUINTA-FEIRA,11:00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NUBLADO,DIA,EPTC,290156,LESTE,7,1,2016,11,1,0,1,,0
622467,-51.178336,-29987384,AV SEVERO DULLIUS,,1961,Logradouro,ABALROAMENTO,1961 AV SEVERO DULLIUS,0,2016-01-07,2016-01-07T08:25:00,QUINTA-FEIRA,08:25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,011716,LESTE,7,1,2016,8,1,1,5,,0
622581,-51.174543,-30.037690,AV PROTASIO ALVES,,3603,Logradouro,COLISAO,3603 AV PROTASIO ALVES,0,2016-01-07,2016-01-07T18:30:00,QUINTA-FEIRA,18:30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,EPTC,290058,LESTE,7,1,2016,18,1,0,1,,0
622471,-51.169934,-29974030,AV FERNANDO FERRARI,,700,Logradouro,ABALROAMENTO,700 AV FERNANDO FERRARI,0,2016-01-07,2016-01-07T17:20:00,QUINTA-FEIRA,17:20,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,DIA,DEPTRAN,014016,LESTE,7,1,2016,17,1,1,5,,0
622577,-51.161023,-30.054660,AV IPIRANGA,,7684,Logradouro,COLISAO,7684 AV IPIRANGA,0,2016-01-07,2016-01-07T09:15:00,QUINTA-FEIRA,09:15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,289579,LESTE,7,1,2016,9,1,0,1,,0
622485,-51.158097,-29999746,R DIAMANTINA,,10,Logradouro,CHOQUE,10 R DIAMANTINA,0,2016-01-07,2016-01-07T15:25:00,QUINTA-FEIRA,15:25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,290803,SUL,7,1,2016,15,1,0,1,,0
622486,-51.153279,-30.164059,ESTR JOAO ANTONIO SILVEIRA,,200,Logradouro,COLISAO,200 ESTR JOAO ANTONIO SILVEIRA,0,2016-01-07,2016-01-07T13:20:00,QUINTA-FEIRA,13:20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,288919,SUL,7,1,2016,13,1,0,1,,0
636275,-51.113933,-30.014421,AV BALTAZAR DE OLIVEIRA GARCIA,,3120,Logradouro,ABALROAMENTO,3120 AV BALTAZAR DE OLIVEIRA GARCIA,0,2016-01-07,2016-01-07T17:30:00,QUINTA-FEIRA,17:30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,291562,NORTE,7,1,2016,17,1,0,1,,0
622466,-51.100591,-30.126143,ESTR JOAO DE OLIVEIRA REMIAO,,7911,Logradouro,ABALROAMENTO,7911 ESTR JOAO DE OLIVEIRA REMIAO,0,2016-01-07,2016-01-07T07:10:00,QUINTA-FEIRA,07:10,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,CHUVOSO,DIA,DEPTRAN,013016,SUL,7,1,2016,7,1,1,5,,0
622585,-51.248072,-30.097309,AV WENCESLAU ESCOBAR,AV DIARIO DE NOTICIAS,0,Cruzamento,ABALROAMENTO,AV WENCESLAU ESCOBAR & AV DIARIO DE NOTICIAS,0,2016-01-08,2016-01-08T01:50:00,SEXTA-FEIRA,01:50,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,EPTC,293929,SUL,8,1,2016,1,1,0,1,,0
622505,-51.240791,-30.085592,AV ICARAI,,878,Logradouro,COLISAO,878 AV ICARAI,0,2016-01-08,2016-01-08T21:00:00,SEXTA-FEIRA,21:00,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DEPTRAN,016516,SUL,8,1,2016,21,1,1,5,,0
622501,-51.240213,-30.083208,AV CHUI,AV ICARAI,0,Cruzamento,COLISAO,AV CHUI & AV ICARAI,0,2016-01-08,2016-01-08T15:40:00,SEXTA-FEIRA,15:40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,289047,SUL,8,1,2016,15,1,0,1,,0
623576,-51.240213,-30.083208,AV BENTO GONCALVES,,0,Logradouro,ABALROAMENTO,AV BENTO GONCALVES,0,2016-01-08,2016-01-08T11:30:00,SEXTA-FEIRA,11:30,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,078616,SUL,8,1,2016,11,1,1,5,,0
622587,-51.230824,-30.041987,AV AURELIANO DE FIGUEIREDO PINTO,,155,Logradouro,COLISAO,155 AV AURELIANO DE FIGUEIREDO PINTO,0,2016-01-08,2016-01-08T17:30:00,SEXTA-FEIRA,17:30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,292165,CENTRO,8,1,2016,17,1,0,1,,0
622493,-51.227278,-30.026472,PCA PEREIRA PAROBE,,0,Logradouro,ATROPELAMENTO,PCA PEREIRA PAROBE,0,2016-01-08,2016-01-08T06:10:00,SEXTA-FEIRA,06:10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,014416,CENTRO,8,1,2016,6,1,1,5,CARRIS,0
622496,-51.226769,-30.134984,AV TRAMANDAI,,711,Logradouro,COLISAO,711 AV TRAMANDAI,0,2016-01-08,2016-01-08T10:43:00,SEXTA-FEIRA,10:43,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,BOM,DIA,EPTC,288834,SUL,8,1,2016,10,1,0,1,,0
622584,-51.226101,-30.157669,AV ORLEAES,,75,Logradouro,EVENTUAL,75 AV ORLEAES,0,2016-01-08,2016-01-08T11:00:00,SEXTA-FEIRA,11:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,288875,SUL,8,1,2016,11,1,0,1,,0
622670,-51.224720,-30.099904,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,0,Cruzamento,ABALROAMENTO,AV OTTO NIEMEYER & AV VICENTE MONTEGGIA,0,2016-01-08,2016-01-08T14:15:00,SEXTA-FEIRA,14:15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,289041,SUL,8,1,2016,14,1,0,1,,0
622497,-51.222744,-30.138732,R PASTEUR,,487,Logradouro,ABALROAMENTO,487 R PASTEUR,0,2016-01-08,2016-01-08T11:29:00,SEXTA-FEIRA,11:29,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,DEPTRAN,015316,SUL,8,1,2016,11,1,1,5,,0
622583,-51.220541,-30.137993,AV JUCA BATISTA,AV EDUARDO PRADO,0,Cruzamento,ABALROAMENTO,AV JUCA BATISTA & AV EDUARDO PRADO,0,2016-01-08,2016-01-08T07:20:00,SEXTA-FEIRA,07:20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,EPTC,288901,SUL,8,1,2016,7,1,0,1,,0
622871,-51.218900,-30.025742,AV FARRAPOS,,45,Logradouro,ABALROAMENTO,45 AV FARRAPOS,0,2016-01-08,2016-01-08T16:29:00,SEXTA-FEIRA,16:29,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,286834,CENTRO,8,1,2016,16,1,0,1,,0
622532,-51.218819,-30.047077,AV IPIRANGA,,900,Logradouro,COLISAO,900 AV IPIRANGA,0,2016-01-08,2016-01-08T09:10:00,SEXTA-FEIRA,09:10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010255416,LESTE,8,1,2016,9,1,0,1,,0
622588,-51.218648,-30.032413,AV PAULO GAMA,,110,Logradouro,COLISAO,110 AV PAULO GAMA,0,2016-01-08,2016-01-08T15:35:00,SEXTA-FEIRA,15:35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,294137,LESTE,8,1,2016,15,1,0,1,,0
622586,-51.214429,-30.040657,R OLAVO BILAC,,507,Logradouro,ABALROAMENTO,507 R OLAVO BILAC,0,2016-01-08,2016-01-08T11:20:00,SEXTA-FEIRA,11:20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,294149,CENTRO,8,1,2016,11,1,0,1,,0
622491,-51.210270,-30.043790,R SANTANA,R LUIZ MANOEL,0,Cruzamento,ATROPELAMENTO,R SANTANA & R LUIZ MANOEL,0,2016-01-08,2016-01-08T00:18:00,SEXTA-FEIRA,00:18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DEPTRAN,014316,LESTE,8,1,2016,0,1,1,5,,0
622566,-51.207325,-30.059494,AV PROF OSCAR PEREIRA,,1175,Logradouro,COLISAO,1175 AV PROF OSCAR PEREIRA,0,2016-01-08,2016-01-08T19:30:00,SEXTA-FEIRA,19:30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DDT,010298016,SUL,8,1,2016,19,1,0,1,,0
622589,-51.200157,-30.027630,R MOSTARDEIRO,AV GOETHE,0,Cruzamento,ABALROAMENTO,R MOSTARDEIRO & AV GOETHE,0,2016-01-08,2016-01-08T07:30:00,SEXTA-FEIRA,07:30,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NUBLADO,DIA,EPTC,290168,LESTE,8,1,2016,7,1,0,1,,0
622591,-51.191234,-30.041220,AV PROTASIO ALVES,,1763,Logradouro,ABALROAMENTO,1763 AV PROTASIO ALVES,0,2016-01-08,2016-01-08T18:45:00,SEXTA-FEIRA,18:45,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,EPTC,290135,LESTE,8,1,2016,18,1,0,1,,0
622662,-51.190227,-30.023310,R EUDORO BERLINK,,750,Logradouro,ABALROAMENTO,750 R EUDORO BERLINK,0,2016-01-08,2016-01-08T13:00:00,SEXTA-FEIRA,13:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,DDT,010394216,LESTE,8,1,2016,13,1,0,1,,0
622492,-51.190187,-29996946,AV CEARA,,220,Logradouro,ABALROAMENTO,220 AV CEARA,0,2016-01-08,2016-01-08T06:00:00,SEXTA-FEIRA,06:00,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,DEPTRAN,014516,NORTE,8,1,2016,6,1,1,5,,0
623547,-51.190115,-30.001034,AV SERTORIO,R SOUZA REIS,0,Cruzamento,ABALROAMENTO,AV SERTORIO & R SOUZA REIS,0,2016-01-08,2016-01-08T06:20:00,SEXTA-FEIRA,06:20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,EPTC,278081,NORTE,8,1,2016,6,1,0,1,,0
622503,-51.189448,-30.042032,AV PROTASIO ALVES,,1980,Logradouro,ATROPELAMENTO,1980 AV PROTASIO ALVES,0,2016-01-08,2016-01-08T17:40:00,SEXTA-FEIRA,17:40,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BOM,DIA,DEPTRAN,016316,LESTE,8,1,2016,17,1,1,5,CARRIS,0
622499,-51.182598,-30.004209,R VINTE CINCO DE JULHO,,352,Logradouro,COLISAO,352 R VINTE CINCO DE JULHO,0,2016-01-08,2016-01-08T15:00:00,SEXTA-FEIRA,15:00,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,BOM,DIA,DEPTRAN,015816,NORTE,8,1,2016,15,1,1,5,,0
